0,530702035,600,290,217,174,0.0136986,0.29,BB84
1,1013994432,600,305,229,213,0,0.355,BB84
2,1376693511,600,308,231,215,0,0.358333,BB84
3,1877166739,600,322,241,225,0,0.375,BB84
4,419000713,600,297,223,207,0,0.345,BB84
5,385778404,600,294,220,204,0,0.34,BB84
6,2083182910,600,291,218,202,0,0.336667,BB84
7,1322904761,600,293,220,204,0,0.34,BB84
8,1813982911,600,300,225,146,0.04,0.243333,BB84
9,57217601,600,290,217,174,0.0136986,0.29,BB84
