0,2091950457,800,347,260,111,0.091954,0.13875,SARG04
3,1998649400,800,316,237,103,0.0886076,0.12875,SARG04
5,845026829,800,312,234,89,0.102564,0.11125,SARG04
6,414900930,800,324,243,97,0.0987654,0.12125,SARG04
