2,512313494,800,403,302,124,0.0990099,0.155,BB84
3,1521800652,800,381,286,121,0.0947368,0.15125,BB84
6,1136936256,800,376,282,107,0.106383,0.13375,BB84
7,1408679971,800,393,295,117,0.102041,0.14625,BB84
9,1980926854,800,391,293,127,0.0918367,0.15875,BB84
